word_id,sentence_id,sentence,word,tag
17577,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Intelligence,ENG
17578,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",and,ENG
17579,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Investigation,ENG
17580,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Service,ENG
17581,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",(,OTH
17582,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",CIIS,OTH
17583,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",),OTH
17584,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",sa,FIL
17585,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",MICP,OTH
17586,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",",",OTH
17587,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",ang,FIL
17588,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",pagpupuslit,FIL
17589,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",ng,FIL
17590,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",mga,FIL
17591,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",naturang,FIL
17592,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",sigarilyo,FIL
17593,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",sa,FIL
17594,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",bansa,FIL
17595,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",ay,FIL
17596,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",paglabag,FIL
17597,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",sa,FIL
17598,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Section,ENG
17599,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",1400,OTH
17600,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",ng,FIL
17601,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Customs,ENG
17602,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Modernization,ENG
17603,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",and,ENG
17604,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Tariff,ENG
17605,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",Act,ENG
17606,1088,"Ayon kay Alvin Enciso , hepe ng Customs Intelligence and Investigation Service ( CIIS ) sa MICP , ang pagpupuslit ng mga naturang sigarilyo sa bansa ay paglabag sa Section 1400 ng Customs Modernization and Tariff Act .",.,OTH
17607,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,Bakit,FIL
17608,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,ba,FIL
17609,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,kasi,FIL
17610,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,nag-celebrate,CS
17611,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,ng,FIL
17612,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,New,ENG
17613,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,Year,ENG
17614,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,kasama,FIL
17615,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,ang,FIL
17616,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,mga,FIL
17617,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,kaibigan,FIL
17618,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,?,OTH
17619,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? ""","""",OTH
17620,1089,"Bakit ba kasi nag-celebrate ng New Year kasama ang mga kaibigan ? """,,OTH
17621,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",Si,FIL
17622,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",ion,OTH
17623,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",even,ENG
17624,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",hindi,FIL
17625,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",siya,FIL
17626,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",mag,FIL
17627,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",try,ENG
17628,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",magpatawa,FIL
17629,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",",",OTH
17630,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",mapapatawa,FIL
17631,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",ka,FIL
17632,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",talaga,FIL
17633,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",sa,FIL
17634,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",kaniya,FIL
17635,1090,"Si ion even hindi siya mag try magpatawa , mapapatawa ka talaga sa kaniya .",.,OTH
17636,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,Possible,ENG
17637,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,rin,FIL
17638,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,aniyang,FIL
17639,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,mag-deliver,CS
17640,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,ang,FIL
17641,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,COVAX,OTH
17642,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,facility,ENG
17643,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,ng,FIL
17644,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,isa,FIL
17645,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,hanggang,FIL
17646,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,dalawang,FIL
17647,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,milyong,FIL
17648,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,doses,ENG
17649,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,ng,FIL
17650,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,Pfizer,OTH
17651,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,gayundin,FIL
17652,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,ng,FIL
17653,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,AstraZeneca,OTH
17654,1092,Possible rin aniyang mag-deliver ang COVAX facility ng isa hanggang dalawang milyong doses ng Pfizer gayundin ng AstraZeneca .,.,OTH
17655,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",Sa,FIL
17656,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",mga,FIL
17657,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",tuntunin,FIL
17658,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",ng,FIL
17659,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",kaligtasan,FIL
17660,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",",",OTH
17661,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",isang,FIL
17662,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",pagsusuri,FIL
17663,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",ng,FIL
17664,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",44,OTH
17665,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",",",OTH
17666,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",0,OTH
17667,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",katao,FIL
17668,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",ang,FIL
17669,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",nagpakita,FIL
17670,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",na,FIL
17671,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",ito,FIL
17672,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",ay,FIL
17673,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",generally,ENG
17674,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",well,ENG
17675,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",tolerated,ENG
17676,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",",",OTH
17677,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",na,FIL
17678,1093,"Sa mga tuntunin ng kaligtasan , isang pagsusuri ng 44 , 000 katao ang nagpakita na ito ay generally well tolerated , na may karaniwang mga epekto tulad ng kirot sa injection-site , sakit ng ulo , pagkapagod at pananakit ng kalamnan .",may,FIL
